2024-03-13T22:29:48.274435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.292433,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.307434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.322434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.338436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.356435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.374436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.390437,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.405436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.423436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.440434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.459436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.509435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.534440,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.550439,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.570440,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.587436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.602440,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.614439,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.631437,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.647437,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.667435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.681437,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.695434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.711435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.725434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.740434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.757439,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.777436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.802436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.824442,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.851436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.876436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.898435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.925446,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.946436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.963437,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:48.981439,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:49.011434,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:49.028436,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:49.049437,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:29:49.068442,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.514264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.528276,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.545265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.561262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.578280,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.596284,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.613338,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.632264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.648263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.666265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.705264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.724265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.741266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.757267,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.776264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.793264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.809264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.869264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.893264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.911263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.926262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.946263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.963262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:16.997264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.025266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.050264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.071266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.092264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.109263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.125265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.140290,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.153266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.165263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.180262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.196263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.211263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.225262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.241266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.260265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.281263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.301264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.317263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.332263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.347265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.363264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.380264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.393261,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.406263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.420264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.433263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.447262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.462264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.476266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.492264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.507263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.525266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.542264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.559263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.574268,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.586264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.599262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.613265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.630265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.646263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.660264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.674266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.687267,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.701263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.715261,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.729263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.744263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.760263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.777262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.793262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.807278,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.821264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.838266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.857265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.874263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.893264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.942265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.965261,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.980262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:17.996263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.010262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.024264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.039262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.050262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.067265,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.082264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.096263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.109263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.124266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.140263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.154264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.166264,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.179262,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.195266,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:18.211263,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.203286,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.223288,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.245287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.269287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.292290,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.316288,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.339287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.362286,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.431290,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.460287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.474288,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.491289,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.508288,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.526290,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.540287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.554285,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.570287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.585289,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.600286,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.614286,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.633287,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.648286,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.662286,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.677289,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.692855,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.708853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.720850,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.735852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.749850,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.765854,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.786852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.801852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.816852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.832852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.848851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.862852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.878862,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.897853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.917851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.932850,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.945861,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.962853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.978852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:45.999854,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.081852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.111855,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.133852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.156857,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.176860,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.192855,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.215855,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.280853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.302852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.320852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.337852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.361856,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.385854,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.403851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.419854,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.443852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.463852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.482873,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.503853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.520851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.534852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.547851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.566852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.580851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.594853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.608859,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.635852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.659852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.673852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.685849,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.703855,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.719852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.733852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.747851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.764852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.781875,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.798851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.811851,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.827856,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.844852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.857853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.871852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.885850,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.931854,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.958855,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.979853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:46.994852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.007852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.020850,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.039856,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.055854,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.075853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.095853,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.131852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:30:47.148852,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:27.960420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:27.976435,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:27.992418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.008442,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.028421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.051421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.075424,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.098422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.119421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.139425,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.163422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.182420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.197418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.213422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.230418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.245418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.260420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.275423,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.290424,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.303422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.316418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.330420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.345420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.363420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.380419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.394423,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.411422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.427420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.442422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.456422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.468417,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.485421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.500418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.515418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.529418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.545419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.563421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.580420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.594419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.609418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.626419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.681419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.710421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.728419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.743419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.758420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.775421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.789421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.801421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.815420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.833419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.849420,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.863418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.878418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.894419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.912419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.926419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.943423,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.957429,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.980418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:28.996418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.010418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.024419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.041422,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.054421,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.067418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.082418,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.099419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:31:29.114419,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.405924,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.420924,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.436925,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.454924,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.472945,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.490922,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.508923,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.527922,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.546923,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.561921,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.577922,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.593924,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.611923,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.625921,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.640924,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.656925,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.673921,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.687923,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.699922,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.715933,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.730922,USUARIO AUTORIZADO,no,1,1
2024-03-13T22:32:12.745921,USUARIO AUTORIZADO,no,1,1
